SYNSET_ID	TEXT	PARENTS	PARENT_TEXTS
5032-V	ЭКСГУМИРОВАТЬ	['115776-V', '110916-V']	['ОТКАПЫВАТЬ, ОТРЫВАТЬ, ОТКОПАТЬ, ВЫРЫТЬ ИЗ ЗЕМЛИ, ВЫКАПЫВАТЬ, ВЫРЫТЬ, ВЫКАПЫВАТЬСЯ, ВЫКОПАТЬ, ОТРЫТЬ, ВЫРЫВАТЬ', 'ДОСТАТЬ, ИЗВЛЕКАТЬ, ДОСТАВАТЬ, ИЗВЛЕЧЬ']
111701-V	БЛАГОУХАТЬ	['114103-V', '107248-V']	['ИЗДАВАТЬ, ИСТОЧАТЬ, ИЗДАТЬ, ИСПУСКАТЬ, ИСПУСТИТЬ', 'ИЗДАВАТЬ ЗАПАХ, ПАХНУТЬ, ЗАПАХНУТЬ']
118500-V	НЕМНОГО ПАХНУТЬ, ПОПАХИВАТЬ, ПРИПАХИВАТЬ	['107250-V', '114103-V', '107248-V']	['СИЛЬНО РАЗИТЬ, НАВОНЯТЬ, СМЕРДЕТЬ, ВОНЯТЬ, ПЛОХО ПАХНУТЬ, РАЗИТЬ, ДУРНО ПАХНУТЬ', 'ИЗДАВАТЬ, ИСТОЧАТЬ, ИЗДАТЬ, ИСПУСКАТЬ, ИСПУСТИТЬ', 'ИЗДАВАТЬ ЗАПАХ, ПАХНУТЬ, ЗАПАХНУТЬ']
120193-V	ПОНЕСТИ, СИЛЬНО ПАХНУТЬ, НЕСЕТ ЗАПАХОМ, НЕСТИ	['114103-V', '107248-V']	['ИЗДАВАТЬ, ИСТОЧАТЬ, ИЗДАТЬ, ИСПУСКАТЬ, ИСПУСТИТЬ', 'ИЗДАВАТЬ ЗАПАХ, ПАХНУТЬ, ЗАПАХНУТЬ']
121198-V	СИДЕТЬ	['114046-V', '118238-V']	['СООТВЕТСТВОВАТЬ ТРЕБОВАНИЯМ, УСТРОИТЬ, УДОВЛЕТВОРИТЬ, ОТВЕЧАТЬ ТРЕБОВАНИЯМ, ОТВЕЧАТЬ, УСТРАИВАТЬ, УЛОЖИТЬСЯ, УКЛАДЫВАТЬСЯ, УДОВЛЕТВОРЯТЬ ТРЕБОВАНИЯМ, УДОВЛЕТВОРЯТЬ', 'СОЙТИ, СХОДИТЬ, ГОДИТЬСЯ, ПОДОЙТИ, ПОДХОДИТЬ, ПРИГОДИТЬСЯ, ПРИГОЖДАТЬСЯ, СГОДИТЬСЯ']
143560-V	ВЫРАБАТЫВАТЬ ЭЛЕКТРОЭНЕРГИЮ, ГЕНЕРИРОВАТЬ ЭЛЕКТРИЧЕСТВО, ВЫРАБАТЫВАТЬ ЭЛЕКТРИЧЕСКУЮ ЭНЕРГИЮ, ГЕНЕРИРОВАТЬ ЭЛЕКТРОЭНЕРГИЮ, ГЕНЕРИРОВАТЬ ЭЛЕКТРИЧЕСКУЮ ЭНЕРГИЮ, ВЫРАБАТЫВАТЬ ЭЛЕКТРИЧЕСТВО	['106495-V', '143559-V']	['ВЫПУСКАТЬ, СРАБОТАТЬ, СРАБАТЫВАТЬ, СДЕЛАТЬ, ПРОИЗВОДИТЬ, ПРОИЗВЕСТИ, НАВЫПУСКАТЬ, ИЗГОТОВЛЯТЬСЯ, ИЗГОТОВЛЯТЬ, ИЗГОТОВИТЬ, ИЗГОТАВЛИВАТЬСЯ, ИЗГОТАВЛИВАТЬ, ДЕЛАТЬСЯ, ДЕЛАТЬ, ВЫРАБОТАТЬ, ВЫРАБАТЫВАТЬСЯ, ВЫРАБАТЫВАТЬ, ВЫПУСТИТЬ, ВЫПОЛНЯТЬ ИЗ, ВЫПОЛНИТЬ ИЗ', 'ВЫРАБАТЫВАТЬ ЭНЕРГИЮ, ПРОИЗВОДИТЬ ЭНЕРГОРЕСУРСЫ, ПРОИЗВОДИТЬ ЭНЕРГИЮ, ГЕНЕРИРОВАТЬ ЭНЕРГИЮ']
120497-V	ПОСТАНОВЛЯТЬ, ПРИНЯТЬ ПОСТАНОВЛЕНИЕ, ПРИНИМАТЬ ПОСТАНОВЛЕНИЕ, ВЫНЕСТИ ПОСТАНОВЛЕНИЕ, ВЫНОСИТЬ ПОСТАНОВЛЕНИЕ, ПОСТАНОВИТЬ	['107489-V', '144934-V', '145776-V']	['РЕШАТЬ, РАЗРЕШИТЬСЯ, РАЗРЕШИТЬ, РЕШИТЬ, РЕШИТЬСЯ, РЕШАТЬСЯ, ПРИНИМАТЬ РЕШЕНИЕ, РАЗРЕШАТЬ, РАЗРЕШАТЬСЯ, ПРИНЯТЬ РЕШЕНИЕ', 'ВЫНОСИТЬСЯ, РЕШИТЬ, ВЫНОСИТЬ РЕШЕНИЕ, ВЫНЕСТИ, РЕШАТЬ, ВЫНОСИТЬ, ВЫНОСИТСЯ РЕШЕНИЕ, ВЫНЕСТИ РЕШЕНИЕ', 'ОБЪЯВИТЬ, ОБЪЯВЛЯТЬ']
120440-V	УХМЫЛЬНУТЬСЯ, УСМЕХНУТЬСЯ, УСМЕХАТЬСЯ, УХМЫЛЯТЬСЯ	['141697-V', '116284-V']	['ПРЕПОДНЕСТИ В ФОРМЕ, ПРЕПОДНОСИТЬ В ФОРМЕ, ПРЕПОДНОСИТЬ, ПРЕПОДНЕСТИ, ПРЕДСТАВЛЯТЬ В ФОРМЕ, ПРЕДСТАВЛЯТЬ, ПРЕДСТАВИТЬ В ФОРМЕ, ПРЕДСТАВИТЬ В ВИДЕ, ПРЕДСТАВИТЬ', 'ОСМЕИВАТЬ, ОСМЕЯТЬ, ЗАСМЕЯТЬ, ПОДНИМАТЬ НА СМЕХ, ПОДНЯТЬ НА СМЕХ, ЗАСМЕИВАТЬ, ВЫСМЕЯТЬ, ВЫСМЕИВАТЬ']
120440-V	УХМЫЛЬНУТЬСЯ, УСМЕХНУТЬСЯ, УСМЕХАТЬСЯ, УХМЫЛЯТЬСЯ	['112039-V', '117094-V']	['УЛЫБАТЬСЯ, ЗАУЛЫБАТЬСЯ, УЛЫБНУТЬСЯ', 'ПОШЕВЕЛЬНУТЬ, ДВИГАТЬ, ДВИНУТЬ, ШЕЛОХНУТЬ, ПОШЕВЕЛИТЬ, ШЕВЕЛЬНУТЬ, ЗАШЕВЕЛИТЬ, ПОШЕВЕЛИВАТЬ, ШЕВЕЛИТЬ ЧАСТЬЮ ТЕЛА, ШЕВЕЛИТЬ']
127602-V	ПОДГАДЫВАТЬ ПРАВИЛЬНЫЙ МОМЕНТ, ПОДГАДЫВАТЬ МОМЕНТ, ПОДГАДАТЬ МОМЕНТ, ПОДГАДАТЬ, ПОДГАДЫВАТЬ	['114046-V', '127601-V']	['СООТВЕТСТВОВАТЬ ТРЕБОВАНИЯМ, УСТРОИТЬ, УДОВЛЕТВОРИТЬ, ОТВЕЧАТЬ ТРЕБОВАНИЯМ, ОТВЕЧАТЬ, УСТРАИВАТЬ, УЛОЖИТЬСЯ, УКЛАДЫВАТЬСЯ, УДОВЛЕТВОРЯТЬ ТРЕБОВАНИЯМ, УДОВЛЕТВОРЯТЬ', 'УСПЕВАТЬ ВОВРЕМЯ, УСПЕТЬ, ПОСПЕВАТЬ, УСПЕТЬ ВОВРЕМЯ, УСПЕВАТЬ, ПОСПЕТЬ']
141597-V	УКЛАДЫВАТЬСЯ В СРОК, УЛОЖИТЬСЯ В СРОК, УЛОЖИТЬСЯ ПО ВРЕМЕНИ, УЛОЖИТЬСЯ, УКЛАДЫВАТЬСЯ ПО ВРЕМЕНИ, УКЛАДЫВАТЬСЯ	['114046-V', '127601-V']	['СООТВЕТСТВОВАТЬ ТРЕБОВАНИЯМ, УСТРОИТЬ, УДОВЛЕТВОРИТЬ, ОТВЕЧАТЬ ТРЕБОВАНИЯМ, ОТВЕЧАТЬ, УСТРАИВАТЬ, УЛОЖИТЬСЯ, УКЛАДЫВАТЬСЯ, УДОВЛЕТВОРЯТЬ ТРЕБОВАНИЯМ, УДОВЛЕТВОРЯТЬ', 'УСПЕВАТЬ ВОВРЕМЯ, УСПЕТЬ, ПОСПЕВАТЬ, УСПЕТЬ ВОВРЕМЯ, УСПЕВАТЬ, ПОСПЕТЬ']
130884-V	ДОЗИРОВАТЬ	['107417-V', '130883-V']	['ОТЪЕДИНЯТЬ, ОТНИМАТЬ, ОТНИМАТЬСЯ, ОТНЯТЬ, ОТДЕЛЯТЬ, ОТСОЕДИНИТЬ, ОТДЕЛИТЬ ЧАСТЬ, ОТДЕЛИТЬ, ОТСОЕДИНЯТЬ, ОТЪЕДИНИТЬ', 'ОТМЕРИТЬ, ОТМЕРЯТЬ, ОТМЕРИВАТЬ']
139084-V	ИМЕТЬ ВЫКИДЫШ	['3406-V', '5390-V', '5137-V']	['ВРЕДИТЬ ЗДОРОВЬЮ, САЖАТЬ ЗДОРОВЬЕ, ПОСАДИТЬ ЗДОРОВЬЕ, ПОВРЕДИТЬ ЗДОРОВЬЕ, ЛИШИТЬСЯ ЗДОРОВЬЯ', 'ОПЕРИРОВАТЬ, ПЕРЕНОСИТЬ ОПЕРАЦИЮ, ПРООПЕРИРОВАТЬ, ОПЕРИРОВАТЬ БОЛЬНОГО, ОПЕРИРОВАТЬ ПАЦИЕНТА, ПЕРЕНЕСТИ ОПЕРАЦИЮ, ЛЕЧЬ ПОД НОЖ, ДЕЛАТЬ ОПЕРАЦИЮ, СДЕЛАТЬ ОПЕРАЦИЮ, СОПЕРИРОВАТЬ', 'ПРЕРЫВАТЬ БЕРЕМЕННОСТЬ, ПРОИЗВЕСТИ АБОРТ, ПРОИЗВОДИТЬ АБОРТ, ПРЕРВАТЬ БЕРЕМЕННОСТЬ, ДЕЛАТЬ АБОРТ, СДЕЛАТЬ АБОРТ']
10131-V	ОТКСЕРИТЬ, КСЕРОКОПИРОВАТЬ, КСЕРИТЬ	['2858-V', '111619-V']	['РАЗМНОЖИТЬ ДОКУМЕНТЫ, РАЗМНОЖАТЬ ДОКУМЕНТЫ', 'СКОПИРОВАТЬ, ДЕЛАТЬ КОПИЮ, КОПИРОВАТЬ, СДЕЛАТЬ КОПИЮ, СНИМАТЬ КОПИЮ, СНЯТЬ КОПИЮ']
115655-V	ПЕРЕВАРИВАТЬ, ПЕРЕВАРИТЬСЯ, ПЕРЕВАРИТЬ, ПЕРЕВАРИВАТЬСЯ	['127484-V', '127475-V', '111369-V']	['ПЕРЕДЕРЖИВАТЬ, ПЕРЕДЕРЖАТЬ', 'ПЕРЕСОЛИТЬ, ВПАДАТЬ В КРАЙНОСТИ, ВПАСТЬ В КРАЙНОСТИ, ДОПУСКАТЬ ПЕРЕГИБ, ЗАЙТИ СЛИШКОМ ДАЛЕКО, ПЕРЕБАРЩИВАТЬ, ПЕРЕБОРЩИТЬ, ПЕРЕЙТИ ВСЕ ГРАНИЦЫ, ХВАТИТЬ ЧЕРЕЗ КРАЙ, ХВАТИТЬ, ПЕРЕХОДИТЬ ВСЕ ГРАНИЦЫ, ПЕРЕХЛЕСТЫВАТЬ, ПЕРЕХЛЕСТНУТЬ, ПЕРЕЙТИ ГРАНИЦУ, ПЕРЕЙТИ МЕРУ, ПЕРЕХВАТЫВАТЬ, ПЕРЕХВАТИТЬ ЧЕРЕЗ КРАЙ, ПЕРЕХВАТИТЬ, ПЕРЕСТУПИТЬ ЧЕРТУ, ПЕРЕСТУПАТЬ ЧЕРТУ, ПЕРЕСАЛИВАТЬ, ПЕРЕГИБАТЬ, ПЕРЕГИБАТЬ ПАЛКУ, ПЕРЕГНУТЬ, ПЕРЕГНУТЬ ПАЛКУ', 'ПОПОРТИТЬ, НАПОРТИТЬ, ПОРТИТЬ, ЗАГУБИТЬ, ПОДПОРТИТЬ, НАПОРТАЧИТЬ, ИСПОРТИТЬ, ПОРТАЧИТЬ']
116146-V	ПЕРЕКАЛИТЬ, ПЕРЕКАЛИВАТЬ	['127484-V', '127475-V', '111369-V']	['ПЕРЕДЕРЖИВАТЬ, ПЕРЕДЕРЖАТЬ', 'ПЕРЕСОЛИТЬ, ВПАДАТЬ В КРАЙНОСТИ, ВПАСТЬ В КРАЙНОСТИ, ДОПУСКАТЬ ПЕРЕГИБ, ЗАЙТИ СЛИШКОМ ДАЛЕКО, ПЕРЕБАРЩИВАТЬ, ПЕРЕБОРЩИТЬ, ПЕРЕЙТИ ВСЕ ГРАНИЦЫ, ХВАТИТЬ ЧЕРЕЗ КРАЙ, ХВАТИТЬ, ПЕРЕХОДИТЬ ВСЕ ГРАНИЦЫ, ПЕРЕХЛЕСТЫВАТЬ, ПЕРЕХЛЕСТНУТЬ, ПЕРЕЙТИ ГРАНИЦУ, ПЕРЕЙТИ МЕРУ, ПЕРЕХВАТЫВАТЬ, ПЕРЕХВАТИТЬ ЧЕРЕЗ КРАЙ, ПЕРЕХВАТИТЬ, ПЕРЕСТУПИТЬ ЧЕРТУ, ПЕРЕСТУПАТЬ ЧЕРТУ, ПЕРЕСАЛИВАТЬ, ПЕРЕГИБАТЬ, ПЕРЕГИБАТЬ ПАЛКУ, ПЕРЕГНУТЬ, ПЕРЕГНУТЬ ПАЛКУ', 'ПОПОРТИТЬ, НАПОРТИТЬ, ПОРТИТЬ, ЗАГУБИТЬ, ПОДПОРТИТЬ, НАПОРТАЧИТЬ, ИСПОРТИТЬ, ПОРТАЧИТЬ']
137127-V	ЗАСУШИТЬ, ЗАСУШИВАТЬ, ИССУШАТЬ, ИССУШИВАТЬ, ИССУШИТЬ, ПЕРЕСУШИВАТЬ, ПЕРЕСУШИТЬ, СПАЛИТЬ	['127484-V', '127475-V', '106548-V', '111370-V', '111369-V']	['ПЕРЕДЕРЖИВАТЬ, ПЕРЕДЕРЖАТЬ', 'ПЕРЕСОЛИТЬ, ВПАДАТЬ В КРАЙНОСТИ, ВПАСТЬ В КРАЙНОСТИ, ДОПУСКАТЬ ПЕРЕГИБ, ЗАЙТИ СЛИШКОМ ДАЛЕКО, ПЕРЕБАРЩИВАТЬ, ПЕРЕБОРЩИТЬ, ПЕРЕЙТИ ВСЕ ГРАНИЦЫ, ХВАТИТЬ ЧЕРЕЗ КРАЙ, ХВАТИТЬ, ПЕРЕХОДИТЬ ВСЕ ГРАНИЦЫ, ПЕРЕХЛЕСТЫВАТЬ, ПЕРЕХЛЕСТНУТЬ, ПЕРЕЙТИ ГРАНИЦУ, ПЕРЕЙТИ МЕРУ, ПЕРЕХВАТЫВАТЬ, ПЕРЕХВАТИТЬ ЧЕРЕЗ КРАЙ, ПЕРЕХВАТИТЬ, ПЕРЕСТУПИТЬ ЧЕРТУ, ПЕРЕСТУПАТЬ ЧЕРТУ, ПЕРЕСАЛИВАТЬ, ПЕРЕГИБАТЬ, ПЕРЕГИБАТЬ ПАЛКУ, ПЕРЕГНУТЬ, ПЕРЕГНУТЬ ПАЛКУ', 'ПРИНОСИТЬ ВРЕД, НАНОСИТЬ УРОН, НАНОСИТЬ СЕРЬЕЗНЫЙ УДАР, НАНОСИТЬ ВРЕД, НАНЕСТИ УЩЕРБ, НАНЕСТИ УРОН, НАНЕСТИ ВРЕД, НАВРЕДИТЬ, ВРЕДИТЬ, УСТРОИТЬ НЕПРИЯТНОСТЬ, ПРИЧИНЯТЬ ВРЕД, ПРИЧИНИТЬ ВРЕД, НАНОСИТЬ УЩЕРБ', 'НАНЕСТИ ПОВРЕЖДЕНИЕ, НАНОСИТЬ ПОВРЕЖДЕНИЕ, ПОВРЕЖДАТЬ, ПОВРЕДИТЬ', 'ПОПОРТИТЬ, НАПОРТИТЬ, ПОРТИТЬ, ЗАГУБИТЬ, ПОДПОРТИТЬ, НАПОРТАЧИТЬ, ИСПОРТИТЬ, ПОРТАЧИТЬ']
112776-V	ОБЖАРИТЬСЯ, ОБЖАРИТЬ, ОБЖАРИВАТЬ, ОБЖАРИВАТЬСЯ	['111101-V', '109115-V', '109109-V']	['НАГРЕВАТЬСЯ, РАЗОГРЕТЬСЯ, РАЗОГРЕВАТЬСЯ, ПОГРЕТЬСЯ, НАГРЕТЬСЯ, ГРЕТЬСЯ, ТЕМПЕРАТУРА ПОВЫСИЛАСЬ', 'ИЗЖАРИТЬСЯ, ДОЖАРИВАТЬ, ДОЖАРИТЬ, ЖАРИТЬ, ЖАРИТЬ ПИЩУ, ЖАРИТЬСЯ, ЗАЖАРИТЬ, ЗАЖАРИТЬСЯ, ИЗЖАРИТЬ, НАЖАРИВАТЬ, НАЖАРИТЬ, ПЕРЕЖАРИВАТЬСЯ, ПЕРЕЖАРИТЬСЯ, ПОДЖАРИВАТЬ, ПОДЖАРИВАТЬСЯ, ПОДЖАРИТЬ, ПОДЖАРИТЬСЯ, ПОЖАРИТЬ', 'ПРИГОТОВИТЬ, ГОТОВИТЬ, ГОТОВИТЬ ЕДУ, ГОТОВИТЬ ПИЩУ, ГОТОВИТЬСЯ, ИЗГОТОВИТЬ ЕДУ, ИЗГОТОВИТЬ ПИЩУ, НАГОТАВЛИВАТЬ, НАГОТОВИТЬ, СТРЯПАТЬ, СОСТРЯПАТЬ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ БЛЮДО, ПРИГОТОВИТЬ ЕДУ, ПРИГОТОВИТЬ ПИЩУ, ПРИГОТОВЛЯТЬ, СГОТОВИТЬ']
137080-V	РАСКУЛАЧИВАТЬ, РАСКУЛАЧИТЬ	['2601-V', '106501-V', '272-V']	['РЕПРЕССИРОВАТЬ, ПОДВЕРГНУТЬ РЕПРЕССИЯМ, ПОДВЕРГАТЬ РЕПРЕССИЯМ', 'ПОДЕЛАТЬ', 'ДИСКРИМИНИРОВАТЬ']
148828-V	ПОСВЯЩАТЬ, СДЕЛАТЬ В ЧЕСТЬ, ПОСВЯТИТЬ ПАМЯТИ, ПОСВЯТИТЬ	['114217-V', '113462-V']	['ПИТАТЬ УВАЖЕНИЕ, ОТНОСИТЬСЯ С УВАЖЕНИЕМ, ОКАЗАТЬ УВАЖЕНИЕ, ЗАУВАЖАТЬ, УВАЖАТЬ', 'ПОЧИТАТЬ, ЧТИТЬ, ПОЧТИТЬ, ПОЧИТАТЬСЯ']
153224-V	ПОКЛОНИТЬСЯ, ПОКЛОНИТЬСЯ СВЯТЫНЕ	['114217-V', '113462-V']	['ПИТАТЬ УВАЖЕНИЕ, ОТНОСИТЬСЯ С УВАЖЕНИЕМ, ОКАЗАТЬ УВАЖЕНИЕ, ЗАУВАЖАТЬ, УВАЖАТЬ', 'ПОЧИТАТЬ, ЧТИТЬ, ПОЧТИТЬ, ПОЧИТАТЬСЯ']
142538-V	ШИПЕТЬ, ЗАШИПЕТЬ, ПРОШИПЕТЬ	['108868-V', '113841-V']	['ЗАБОРМОТАТЬ, ГОВОРИТЬ СЕБЕ ПОД НОС, БОРМОТАТЬ, ПРОБОРМОТАТЬ', 'РАЗВОРЧАТЬСЯ, ПРОВОРЧАТЬ, ПОВОРЧАТЬ, ВОРЧАТЬ, БУРЧАТЬ, БУРКНУТЬ, БУРКАТЬ, ПРОБУРЧАТЬ']
116093-V	ВЫСЕЧЬ НА ПОВЕРХНОСТИ, ВЫСЕКАТЬ НА ПОВЕРХНОСТИ, НАСЕЧЬ, НАСЕКАТЬ, ВЫСЕКАТЬ, ВЫСЕЧЬ, ВЫСЕКАТЬСЯ	['116092-V', '111916-V']	['ВЫРЕЗЫВАТЬ, ВЫРЕЗАТЬ, ВЫРЕЗАТЬ НА ПОВЕРХНОСТИ, ВЫРЕЗАТЬСЯ', 'ПРОВЕСТИ ЧЕРТУ, ПРОЧЕРТИТЬ, ПРОЧЕРЧИВАТЬ, ЧЕРТИТЬ, ПРОВОДИТЬ ЧЕРТУ, НАЧЕРТИТЬ']
112174-V	ОРНАМЕНТИРОВАТЬ	['106632-V', '109444-V', '111769-V']	['СДЕЛАТЬ ЛУЧШЕ, ИЗМЕНИТЬ К ЛУЧШЕМУ, ДЕЛАТЬ ЛУЧШЕ, УЛУЧШИТЬ, УЛУЧШАТЬ', 'ПРИУКРАСИТЬ, КРАСИТЬ, УКРАСИТЬ, РАЗУКРАСИТЬ, ПРИУКРАШИВАТЬ, ПРИУКРАШАТЬ, УКРАШАТЬ, ИЗУКРАШИВАТЬ, РАЗУКРАШИВАТЬ, ИЗУКРАСИТЬ', 'ПРИДАВАТЬ ВИД, ПРИДАТЬ ВИД']
112671-V	ЗАДРАПИРОВАТЬ, ДРАПИРОВАТЬ	['106632-V', '109444-V', '111769-V']	['СДЕЛАТЬ ЛУЧШЕ, ИЗМЕНИТЬ К ЛУЧШЕМУ, ДЕЛАТЬ ЛУЧШЕ, УЛУЧШИТЬ, УЛУЧШАТЬ', 'ПРИУКРАСИТЬ, КРАСИТЬ, УКРАСИТЬ, РАЗУКРАСИТЬ, ПРИУКРАШИВАТЬ, ПРИУКРАШАТЬ, УКРАШАТЬ, ИЗУКРАШИВАТЬ, РАЗУКРАШИВАТЬ, ИЗУКРАСИТЬ', 'ПРИДАВАТЬ ВИД, ПРИДАТЬ ВИД']
113182-V	ИНКРУСТИРОВАТЬ	['106632-V', '109444-V', '111769-V']	['СДЕЛАТЬ ЛУЧШЕ, ИЗМЕНИТЬ К ЛУЧШЕМУ, ДЕЛАТЬ ЛУЧШЕ, УЛУЧШИТЬ, УЛУЧШАТЬ', 'ПРИУКРАСИТЬ, КРАСИТЬ, УКРАСИТЬ, РАЗУКРАСИТЬ, ПРИУКРАШИВАТЬ, ПРИУКРАШАТЬ, УКРАШАТЬ, ИЗУКРАШИВАТЬ, РАЗУКРАШИВАТЬ, ИЗУКРАСИТЬ', 'ПРИДАВАТЬ ВИД, ПРИДАТЬ ВИД']
117699-V	ОТДЕЛАТЬ, ОТДЕЛЫВАТЬ	['106632-V', '109444-V', '111769-V']	['СДЕЛАТЬ ЛУЧШЕ, ИЗМЕНИТЬ К ЛУЧШЕМУ, ДЕЛАТЬ ЛУЧШЕ, УЛУЧШИТЬ, УЛУЧШАТЬ', 'ПРИУКРАСИТЬ, КРАСИТЬ, УКРАСИТЬ, РАЗУКРАСИТЬ, ПРИУКРАШИВАТЬ, ПРИУКРАШАТЬ, УКРАШАТЬ, ИЗУКРАШИВАТЬ, РАЗУКРАШИВАТЬ, ИЗУКРАСИТЬ', 'ПРИДАВАТЬ ВИД, ПРИДАТЬ ВИД']
6225-V	ОХРАНЯТЬ ДИКИХ ЖИВОТНЫХ, ЗАЩИЩАТЬ ДИКИХ ЖИВОТНЫХ, ЗАЩИЩАТЬ ЖИВОТНЫЙ МИР, ЗАЩИЩАТЬ ЖИВОТНЫХ, ЗАЩИЩАТЬ ФАУНУ, ОХРАНЯТЬ ЖИВОТНЫЙ МИР, ОХРАНЯТЬ ЖИВОТНЫХ, ОХРАНЯТЬ ОБЪЕКТЫ ЖИВОТНОГО МИРА, ОХРАНЯТЬ ФАУНУ	['145956-V', '140202-V']	['СОХРАНЯТЬ ПРИРОДНЫЕ БОГАТСТВА, СОХРАНИТЬ ПРИРОДНЫЕ БОГАТСТВА, ОХРАНЯТЬ ПРИРОДНЫЕ РЕСУРСЫ, ОХРАНЯТЬ ПРИРОДНЫЕ БОГАТСТВА, СОХРАНИТЬ ПРИРОДНЫЕ РЕСУРСЫ, СОХРАНЯТЬ ПРИРОДНЫЕ РЕСУРСЫ', 'СОХРАНЯТЬ ЖИВУЮ ПРИРОДУ, ОХРАНЯТЬ ФЛОРУ И ФАУНУ, СОХРАНИТЬ ЖИВУЮ ПРИРОДУ, СОХРАНИТЬ ФЛОРУ И ФАУНУ, ЗАЩИЩАТЬ РАСТЕНИЯ И ЖИВОТНЫХ, ЗАЩИЩАТЬ ФЛОРУ И ФАУНУ, СОХРАНЯТЬ ФЛОРУ И ФАУНУ, ОХРАНЯТЬ ЖИВУЮ ПРИРОДУ, ОХРАНЯТЬ РАСТЕНИЯ И ЖИВОТНЫХ']
141484-V	ОКРУЖАТЬ, ОКРУЖИТЬ, СОЗДАВАТЬ ОБСТАНОВКУ, СОЗДАТЬ ОБСТАНОВКУ	['120410-V', '112905-V']	['СОЗДАВАТЬ ВОЗМОЖНОСТЬ, ОБЕСПЕЧИТЬ ДЕЯТЕЛЬНОСТЬ, ОБЕСПЕЧИТЬ, ОБЕСПЕЧИВАТЬ ФУНКЦИОНИРОВАНИЕ, ОБЕСПЕЧИВАТЬ УСЛОВИЯ, ОБЕСПЕЧИТЬ УСЛОВИЯ, ОБЕСПЕЧИТЬ ФУНКЦИОНИРОВАНИЕ, СОЗДАТЬ УСЛОВИЯ, ОБЕСПЕЧИВАТЬ, СОЗДАТЬ ВОЗМОЖНОСТЬ, ОБЕСПЕЧИВАТЬ ДЕЯТЕЛЬНОСТЬ, ОБЕСПЕЧИВАТЬСЯ, СОЗДАТЬ, СОЗДАВАТЬ, СОЗДАВАТЬ УСЛОВИЯ', 'ПОСОДЕЙСТВОВАТЬ, ПОСПОСОБСТВОВАТЬ, СОДЕЙСТВОВАТЬ, СПОСОБСТВОВАТЬ']
120376-V	РАЗВОРАЧИВАТЬ, РАЗВЕРНУТЬ	['106889-V', '106614-V', '106631-V', '145755-V']	['ПОВЕРТЫВАТЬ, ПОВОРАЧИВАТЬ, ПОВЕРНУТЬ ПРИ ДВИЖЕНИИ, ПОВЕРНУТЬ, СВОРОТИТЬ, СДЕЛАТЬ ПОВОРОТ, ДЕЛАТЬ ПОВОРОТ', 'ПОУПРАВЛЯТЬ, УПРАВЛЯТЬСЯ, УПРАВЛЯТЬ, ПРАВИТЬ', 'ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'НАПРАВИТЬ, НАПРАВЛЯТЬ, НАПРАВЛЯТЬСЯ']
152688-V	ЗАВИЛЯТЬ, ВИЛЯТЬ, ВИЛЯТЬ НА ДОРОГЕ, ВИЛЯТЬ ПО ДОРОГЕ	['106889-V', '106614-V', '106631-V', '145755-V']	['ПОВЕРТЫВАТЬ, ПОВОРАЧИВАТЬ, ПОВЕРНУТЬ ПРИ ДВИЖЕНИИ, ПОВЕРНУТЬ, СВОРОТИТЬ, СДЕЛАТЬ ПОВОРОТ, ДЕЛАТЬ ПОВОРОТ', 'ПОУПРАВЛЯТЬ, УПРАВЛЯТЬСЯ, УПРАВЛЯТЬ, ПРАВИТЬ', 'ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'НАПРАВИТЬ, НАПРАВЛЯТЬ, НАПРАВЛЯТЬСЯ']
