SYNSET_ID	TEXT	PARENTS	DEFINITION
142019-V	ВСПАХАТЬ,ВСПАХИВАТЬ	115182-V,115184-V,151674-V	
140527-V	ПРОКЛЯСТЬ,ПРОКЛИНАТЬ,КЛЯСТЬ	107190-V,112963-V,106809-V	
130501-V	ВЫБИРАТЬСЯ,ВЫРВАТЬСЯ,ВЫБРАТЬСЯ,ВЫРЫВАТЬСЯ	125810-V,118282-V,118193-V	с трудом выбрав время, устранив препятствия, выходить, выезжать откуда-либо, отправляться куда-либо
130501-V	ВЫБИРАТЬСЯ,ВЫРВАТЬСЯ,ВЫБРАТЬСЯ,ВЫРЫВАТЬСЯ	107305-V,106504-V	с трудом выбрав время, устранив препятствия, выходить, выезжать откуда-либо, отправляться куда-либо
153355-V	ВЫРВАТЬ,ВЫРЫВАТЬ	125810-V,118282-V,118193-V	
153355-V	ВЫРВАТЬ,ВЫРЫВАТЬ	125809-V,118282-V,118193-V,125811-V,121100-V	
120322-V	ЗАСТРОЧИТЬ,СТРОЧИТЬ,НАСТРОЧИТЬ	153556-V,107003-V	
116061-V	ПРЕПРОВОЖДАТЬ,ПРЕПРОВОДИТЬ	115112-V,107008-V	
124632-V	УТРЯСАТЬ,УТРЯСТИ	112535-V,106631-V	
125726-V	ВОРОЧАТЬ	123507-V,106607-V	
126166-V	КОНОВОДИТЬ,ВЕРХОВОДИТЬ	123507-V,106607-V	
129746-V	ВЕРТЕТЬ	123507-V,106607-V	
129762-V	ВЕРШИТЬ	123507-V,106607-V	распоряжаться, управлять
133754-V	ПОДСТАВИТЬ,ПОДКУЗЬМИТЬ,ПОДКАЧАТЬ,ПОДВОДИТЬ,ПОДСТАВЛЯТЬ,ПОДВЕСТИ	113119-V,106504-V	своими действиями причинить неприятность, поставить в нежелательную ситуацию
133754-V	ПОДСТАВИТЬ,ПОДКУЗЬМИТЬ,ПОДКАЧАТЬ,ПОДВОДИТЬ,ПОДСТАВЛЯТЬ,ПОДВЕСТИ	106548-V,110479-V	своими действиями причинить неприятность, поставить в нежелательную ситуацию
141459-V	ЗАКУПАТЬ,ПЕРЕКУПАТЬ	127475-V,122242-V	слишком долго купая, причинить вред кому-либо
141459-V	ЗАКУПАТЬ,ПЕРЕКУПАТЬ	106548-V,110479-V	слишком долго купая, причинить вред кому-либо
110722-V	РАЗЛИВАТЬ,РАЗЛИВАТЬСЯ,РАЗЛИТЬ	111042-V,110720-V	переливание какой-либо жидкости из одного сосуда в несколько других
108822-V	ЗАКРЫВАТЬ,ПОЗАКРЫВАТЬ,ЗАКРЫТЬ	111572-V,118698-V	опустить, наложить или надеть крышку либо другой непроницаемый объект на что-либо с целью затруднить доступ и обеспечить сохранность.
108822-V	ЗАКРЫВАТЬ,ПОЗАКРЫВАТЬ,ЗАКРЫТЬ	108824-V,106938-V	опустить, наложить или надеть крышку либо другой непроницаемый объект на что-либо с целью затруднить доступ и обеспечить сохранность.
137381-V	ПЕРЕКРЫВАТЬ,ПЕРЕКРЫТЬСЯ,ПЕРЕКРЫТЬ,ПЕРЕКРЫВАТЬСЯ	111572-V,118698-V	
137381-V	ПЕРЕКРЫВАТЬ,ПЕРЕКРЫТЬСЯ,ПЕРЕКРЫТЬ,ПЕРЕКРЫВАТЬСЯ	154238-V,119562-V,116223-V	
138216-V	ВЫСАЖИВАТЬ,ВЫСАДИТЬ	123622-V,112813-V	сажать в открытый грунт растения, выращенные в питомнике, парнике и т. п.
116936-V	ЗАМИНАТЬСЯ,ОСЕЧЬСЯ,ОСЕКАТЬСЯ,ЗАПНУТЬСЯ,ЗАПИНАТЬСЯ,ЗАМЯТЬСЯ	149015-V,106532-V,133372-V	
149767-V	ЗАХЛЕБЫВАТЬСЯ,ЗАХЛЕБНУТЬСЯ	149015-V,106532-V,133372-V	испытать затруднение в дыхании, стеснение в груди от какого-либо сильного чувства
115632-V	НАСЫТИТЬ,НАСЫЩАТЬ	111862-V,118860-V,106811-V	
139378-V	ПРИКАРМЛИВАТЬ,ПОДКОРМИТЬ,ПОДКАРМЛИВАТЬ	111862-V,118860-V,106811-V	давая корм, приручать, приучать к кому-либо, чему-либо
106859-V	СПРОГНОЗИРОВАТЬ,ПРОГНОЗИРОВАТЬ	106858-V,117032-V,106707-V	
152700-V	СКРУЧИВАТЬ,СКРУТИТЬ	141906-V,116223-V	
117117-V	ПЕРЕВЯЗЫВАТЬ,ПЕРЕВЯЗАТЬ	116334-V,115187-V	
127329-V	ОТЖЕЧЬ,ОТЖИГАТЬ	137819-V,106534-V,113030-V	
154769-V	ЗАКАЛИВАТЬ,ЗАКАЛЯТЬ,ЗАКАЛЯТЬСЯ,ЗАКАЛИТЬСЯ,ЗАКАЛИТЬ,ЗАКАЛИВАТЬСЯ	137819-V,106534-V,113030-V	
119172-V	ОБНЯТЬСЯ,ОБНИМАТЬСЯ	119171-V,116677-V	обнять друг друга, заключить в объятия в знак ласки или приветствия
150326-V	БОЛЕТЬ,ПОБОЛЕТЬ	118488-V,118487-V	
114903-V	ОБОРОНИТЬ,ОБОРОНЯТЬ,ЗАЩИТИТЬСЯ,ОБОРОНЯТЬСЯ,ПОСТОЯТЬ,ЗАЩИЩАТЬСЯ	106595-V,106597-V	защита чего-либо
116802-V	ГАРАНТИРОВАТЬ,ПРОГАРАНТИРОВАТЬ	106595-V,106597-V	с надёжностью обеспечивать (обеспечить) соблюдение чего-либо, выполнение каких-либо условий либо защищать от чего-либо
116802-V	ГАРАНТИРОВАТЬ,ПРОГАРАНТИРОВАТЬ	120410-V,112905-V	с надёжностью обеспечивать (обеспечить) соблюдение чего-либо, выполнение каких-либо условий либо защищать от чего-либо
117785-V	ОТСТАИВАТЬ,ОТСТОЯТЬ	106595-V,106597-V	защитить кого-либо, что-либо от нападения, от чьих-либо посягательств
129578-V	ЩАДИТЬ,ЖАЛЕТЬ,ПОЖАЛЕТЬ,ПОЩАДИТЬ	106595-V,106597-V	пожалеть; не причинять вреда, ущерба
137180-V	ИЗОЛИРОВАТЬ	106595-V,106597-V	
137180-V	ИЗОЛИРОВАТЬ	107325-V,107326-V,146751-V	
117470-V	КИЧИТЬСЯ,ЧВАНИТЬСЯ	117968-V,116115-V,113119-V,134714-V	спесивиться, зазнаваться, тщеславясь и требуя признания за собою каких-либо особых достоинств
118707-V	СКАЛЬКИРОВАТЬ,КАЛЬКИРОВАТЬ	111619-V,110447-V	
112430-V	ПРОЛАМЫВАТЬ,ПРОЛОМАТЬ,ПРОЛОМИТЬ	112429-V,111853-V	
112747-V	ПРОСЕКАТЬ,ПРОРУБИТЬ,ВЫРУБАТЬСЯ,ВЫРУБИТЬ,ВЫРУБАТЬ,ПРОРУБАТЬ,ПРОСЕЧЬ	112429-V,111853-V	делать отверстие, нарушать целость ударом чего-либо острого; пробивать
115742-V	ОТПЕРФОРИРОВАТЬ,ПЕРФОРИРОВАТЬ	112429-V,111853-V	
116762-V	ПРОСТРЕЛИТЬ,ПРОСТРЕЛИВАТЬ	112429-V,111853-V	
117022-V	ХАРКНУТЬ,ХАРКАТЬ,ВЫХАРКИВАТЬ,ОТХАРКИВАТЬ,ВЫХАРКАТЬ,ОТХАРКНУТЬ,ВЫХАРКНУТЬ,ОТХАРКАТЬ	116971-V,150231-V	
120209-V	ЗАСАЖИВАТЬ,ЗАСАДИТЬ	114805-V,111189-V	
126233-V	ЗАНОЗИТЬ	114805-V,111189-V	
114996-V	ВКИНУТЬ,ВКИДЫВАТЬ,ВБРОСИТЬ,ВБРАСЫВАТЬ	111022-V,106938-V	бросать куда-либо, внутрь чего-либо
115650-V	ПЕРЕБРОСИТЬ,ПЕРЕБРАСЫВАТЬСЯ,ПЕРЕКИДЫВАТЬ,ПЕРЕБРАСЫВАТЬ,ПЕРЕКИНУТЬ	111022-V,106938-V	бросать через что-либо; перекидывать
116671-V	ЗАБРОСИТЬ,ЗАШВЫРНУТЬ,ЗАШВЫРИВАТЬ,ЗАКИНУТЬ,ЗАБРАСЫВАТЬ,ЗАКИДЫВАТЬ	111022-V,106938-V	забросить, бросить куда-нибудь далеко, потерять
117400-V	ПЕРЕБРОСИТЬСЯ,ПЕРЕБРАСЫВАТЬСЯ,КИДАТЬСЯ,БРОСАТЬСЯ,ШВЫРЯТЬСЯ,ПЕРЕКИДЫВАТЬСЯ	111022-V,106938-V	швырять что-либо в кого-либо, во что-либо или друг в друга
121545-V	ПРИГРЕТЬ,ПРИГРЕВАТЬ	117449-V,116097-V	
125870-V	ВЫРВАТЬСЯ,ВЫРЫВАТЬСЯ	120905-V,117912-V,111329-V	
139665-V	ВЫВАЛИВАТЬ,ВЫВАЛИВАТЬСЯ,ВЫСЫПАТЬ,ВЫВАЛИТЬ,ВЫВАЛИТЬСЯ	120905-V,117912-V,111329-V	
139665-V	ВЫВАЛИВАТЬ,ВЫВАЛИВАТЬСЯ,ВЫСЫПАТЬ,ВЫВАЛИТЬ,ВЫВАЛИТЬСЯ	111329-V	
143609-V	ВЫСТУПАТЬ,ВЫСТУПИТЬ	120905-V,117912-V,111329-V	
116796-V	УГОРЕТЬ,УГОРАТЬ	4780-V,111612-V,3406-V,111615-V	отравиться угаром
116736-V	ВЫПРАВИТЬ,ВЫПРАВЛЯТЬ	113825-V,111931-V	
120375-V	СВОРОТИТЬ,СВОРАЧИВАТЬ	132760-V,111596-V	прилагая усилия, с трудом сдвигать с места (что-либо тяжёлое, громоздкое, сопротивляющееся)
116343-V	РАСПАКОВАТЬ,РАСПАКОВЫВАТЬ	121100-V,108870-V	
114977-V	ЗАБИТЬ,ЗАБИВАТЬ,ЗАГНАТЬ,ЗАГОНЯТЬ	114976-V,114805-V	вбить, забить с силой, глубоко вонзить
116676-V	ЗАКЛИНИВАТЬ,ЗАКЛИНИТЬ	114976-V,114805-V	
126399-V	ЗАКАМУФЛИРОВАТЬ,КАМУФЛИРОВАТЬ	126398-V,117840-V	маскировка, состоящая в окраске предметов (одежды, орудий, зданий и т. п.) пятнами, полосами, искажающими их очертания и затрудняющими их обнаружение
120296-V	РАССТРОИТЬ,РАССТРАИВАТЬ	118041-V,106665-V	
137416-V	ВЗГЛЯНУТЬ,ГЛЯДЕТЬ,СМОТРЕТЬ,ПОГЛЯДЕТЬ,ПОСМОТРЕТЬ	134873-V,115033-V	
118479-V	РАЗОРВАТЬ,РАЗРЫВАТЬ	116434-V,111950-V	разносить на части взрывом; взрывать изнутри
115678-V	ПРИКРЫТЬСЯ,ПРИТВОРЯТЬСЯ,ПРИТВОРИТЬСЯ,ПРИКРЫВАТЬСЯ	115677-V,106888-V	затворяться, закрываться неплотно, не полностью
116229-V	ЗАХЛОПНУТЬСЯ,ЗАХЛОПЫВАТЬСЯ	115677-V,106888-V	
5032-V	ЭКСГУМИРОВАТЬ	115776-V,110916-V	извлечение (выкапывание) уже погребенного трупа (останков) из земли (места погребения), для проведения судебно-медицинской экспертизы, научного исследования, повторного перезахоронения в другом месте, или с преступной целью разграбления могилы (могил)
111701-V	БЛАГОУХАТЬ	107248-V,114103-V	
118500-V	ПОПАХИВАТЬ,ПРИПАХИВАТЬ	107248-V,114103-V	
118500-V	ПОПАХИВАТЬ,ПРИПАХИВАТЬ	107250-V,107248-V	
120193-V	ПОНЕСТИ,НЕСТИ	107248-V,114103-V	дуть, пахнуть
121198-V	СИДЕТЬ	118238-V,114046-V	
120497-V	ПОСТАНОВЛЯТЬ,ПОСТАНОВИТЬ	144934-V,107489-V,145776-V	Принять решение о чем-нибудь, вынести резолюцию, решить
120440-V	УХМЫЛЬНУТЬСЯ,УСМЕХНУТЬСЯ,УСМЕХАТЬСЯ,УХМЫЛЯТЬСЯ	116284-V,141697-V	
120440-V	УХМЫЛЬНУТЬСЯ,УСМЕХНУТЬСЯ,УСМЕХАТЬСЯ,УХМЫЛЯТЬСЯ	112039-V,117094-V	
127602-V	ПОДГАДАТЬ,ПОДГАДЫВАТЬ	127601-V,114046-V	
141597-V	УЛОЖИТЬСЯ,УКЛАДЫВАТЬСЯ	127601-V,114046-V	успеть сделать что-либо в определённый срок при известных условиях, ограничениях, нормах
130884-V	ДОЗИРОВАТЬ	130883-V,107417-V	
10131-V	ОТКСЕРИТЬ,КСЕРОКОПИРОВАТЬ,КСЕРИТЬ	2858-V,111619-V	
115655-V	ПЕРЕВАРИВАТЬ,ПЕРЕВАРИТЬСЯ,ПЕРЕВАРИТЬ,ПЕРЕВАРИВАТЬСЯ	127484-V,111369-V,127475-V	
116146-V	ПЕРЕКАЛИТЬ,ПЕРЕКАЛИВАТЬ	127484-V,111369-V,127475-V	
137127-V	ЗАСУШИТЬ,ЗАСУШИВАТЬ,ИССУШАТЬ,ИССУШИВАТЬ,ИССУШИТЬ,ПЕРЕСУШИВАТЬ,ПЕРЕСУШИТЬ,СПАЛИТЬ	127484-V,111369-V,127475-V	
137127-V	ЗАСУШИТЬ,ЗАСУШИВАТЬ,ИССУШАТЬ,ИССУШИВАТЬ,ИССУШИТЬ,ПЕРЕСУШИВАТЬ,ПЕРЕСУШИТЬ,СПАЛИТЬ	111370-V,106548-V	
112776-V	ОБЖАРИТЬСЯ,ОБЖАРИТЬ,ОБЖАРИВАТЬ,ОБЖАРИВАТЬСЯ	109115-V,109109-V,111101-V	
137080-V	РАСКУЛАЧИВАТЬ,РАСКУЛАЧИТЬ	2601-V,272-V,106501-V	
148828-V	ПОСВЯЩАТЬ,ПОСВЯТИТЬ	113462-V,114217-V	
153224-V	ПОКЛОНИТЬСЯ	113462-V,114217-V	выразить своё благоговение, глубокое почтение (перед святыней, священным местом, высшей силой и т. п.), выражая это молитвами, обрядами и т.п.
142538-V	ШИПЕТЬ,ЗАШИПЕТЬ,ПРОШИПЕТЬ	113841-V,108868-V	
116093-V	НАСЕЧЬ,НАСЕКАТЬ,ВЫСЕКАТЬ,ВЫСЕЧЬ,ВЫСЕКАТЬСЯ	116092-V,111916-V	
112174-V	ОРНАМЕНТИРОВАТЬ	109444-V,106632-V,111769-V	
112671-V	ЗАДРАПИРОВАТЬ,ДРАПИРОВАТЬ	109444-V,106632-V,111769-V	
113182-V	ИНКРУСТИРОВАТЬ	109444-V,106632-V,111769-V	
117699-V	ОТДЕЛАТЬ,ОТДЕЛЫВАТЬ	109444-V,106632-V,111769-V	снабжать какими-либо деталями, украшениями; украшать
141484-V	ОКРУЖАТЬ,ОКРУЖИТЬ	120410-V,112905-V	
120376-V	РАЗВОРАЧИВАТЬ,РАЗВЕРНУТЬ	106889-V,106614-V,106631-V,145755-V	повернуть
152688-V	ЗАВИЛЯТЬ,ВИЛЯТЬ	106889-V,106614-V,106631-V,145755-V	
127419-V	ОТОРВАТЬСЯ,ОТКАЛЫВАТЬСЯ,ОТКАЧНУТЬСЯ,ОТКОЛОТЬСЯ,ОТРЫВАТЬСЯ,ОТШАТНУТЬСЯ,ОТШАТЫВАТЬСЯ	114690-V,106531-V,149403-V,106484-V	утрачивать связь, порывать с кем-либо или с чем-либо, отдаляться от кого-либо, чего-либо
127402-V	ПЕРЕСАЖИВАТЬСЯ,ПЕРЕСЕСТЬ	106682-V,106631-V	совершая поездку, перейти с одного транспорта или вида транспорта на другой
127497-V	ЧЕРЕДОВАТЬ,ПЕРЕМЕЖАТЬ	106682-V,106631-V	сменять кого-либо, что-либо кем-либо, чем-либо, чередуя одно с другим
140899-V	ПОДСТАВЛЯТЬ,ПОДСТАВИТЬ	106682-V,106631-V	ставить взамен, заменять, замещать кем-либо, чем-либо
111391-V	УДУШИТЬ,ПРИДУШИТЬ,УДАВИТЬ,УДУШАТЬ,ЗАДУШИТЬ,ДУШИТЬ	4628-V,647-V,111394-V,111386-V	задушить; убить, насильственно останавливая дыхание, перекрывая дыхательные пути не давать дышать
138308-V	ВЫПУТЫВАТЬ,ВЫТЯГИВАТЬ,ВЫПУТАТЬ,ВЫТАЩИТЬ,ВЫТЯНУТЬ,ВЫТАСКИВАТЬ	117917-V,117916-V	помочь выйти из трудной ситуации, беды
138308-V	ВЫПУТЫВАТЬ,ВЫТЯГИВАТЬ,ВЫПУТАТЬ,ВЫТАЩИТЬ,ВЫТЯНУТЬ,ВЫТАСКИВАТЬ	115775-V,106472-V	помочь выйти из трудной ситуации, беды
117945-V	УЙТИ,СПЕШИТЬ,БЕЖАТЬ	117944-V,117947-V,120457-V	о часах-идти слишком быстро, показывая неверное время
117946-V	ОТСТАВАТЬ,ОТСТАТЬ,ПРИОТСТАТЬ,ПРИОТСТАВАТЬ,ПООТСТАТЬ	117944-V,117947-V,120457-V	о часах показывать более раннее время по сравнению с истинным
126460-V	ПОДКОВАТЬ,ПОДКОВЫВАТЬ,КОВАТЬ	126461-V,118110-V	набивать подковы на копыта лошади
125904-V	ОТЧИСЛИТЬ,ОТЧИСЛЯТЬСЯ,УДЕРЖАТЬ,УДЕРЖИВАТЬСЯ,ОТЧИСЛЯТЬ,УДЕРЖИВАТЬ	144538-V,106638-V	выделить, вычесть, удержать из какой-либо денежной суммы
144780-V	РАЗГОНЯТЬ,РАЗОГНАТЬ	112607-V,106640-V	
123563-V	КОКЕТНИЧАТЬ	123562-V,106648-V	быть кокеткой, вести себя как кокетка
116888-V	РАСКРУТИТЬ,РАСКРУЧИВАТЬ,РАЗВИНТИТЬ,РАЗВЕРЧИВАТЬ,РАЗВЕРТЕТЬ,РАЗВИНЧИВАТЬ	112074-V,112073-V	разнять на части, детали что-либо свинченное
